timestamp,num_slices,num_vnfs_per_slice,seed,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec
2025-11-12 15:13:00,4,2,1,A*,4,4.2640565192516435,160.0,4.0274137730008945,0.030920743942260742
2025-11-12 15:13:00,4,2,1,ABO,4,4.0140565192516435,160.0,8.054827546001789,0.1857900619506836
2025-11-12 15:13:00,4,2,1,FABO,0,3.5,0.0,4.0274137730008945,0.11943602561950684
2025-11-12 15:13:00,4,2,1,Best Fit,4,19.609730635151553,1280.0,126.14391058609073,0.0015764236450195312
2025-11-12 15:13:00,4,2,1,First Fit,4,11.609730635151555,1280.0,164.1644670084534,0.0012676715850830078
2025-11-12 15:13:00,4,2,1,Energy-Aware A*,4,3.7635061309186306,160.0,5.598644841705935,0.1708061695098877
2025-11-12 15:13:02,4,3,1,A*,4,8.048509831964484,560.0,13.653472387707724,0.08780741691589355
2025-11-12 15:13:02,4,3,1,ABO,4,6.780939182899932,360.0,13.653472387707724,0.3726003170013428
2025-11-12 15:13:02,4,3,1,FABO,2,8.147497851075787,260.0,10.854149966854756,0.312516450881958
2025-11-12 15:13:02,4,3,1,Best Fit,4,22.23105922495899,2700.0,243.9622499937514,0.001987934112548828
2025-11-12 15:13:02,4,3,1,First Fit,4,22.2208293523809,2580.0,244.26448210446515,0.0018696784973144531
2025-11-12 15:13:02,4,3,1,Energy-Aware A*,4,5.967261625636602,360.0,24.902574660841232,0.5903985500335693
2025-11-12 15:13:02,6,2,1,A*,6,6.645809584710959,240.0,6.826736193853862,0.04735708236694336
2025-11-12 15:13:02,6,2,1,ABO,6,4.521084778877465,240.0,12.082241319002684,0.28389644622802734
2025-11-12 15:13:02,6,2,1,FABO,2,6.007028259625821,80.0,8.054827546001789,0.2170867919921875
2025-11-12 15:13:02,6,2,1,Best Fit,6,21.390682117079884,1640.0,187.9185185602072,0.00191497802734375
2025-11-12 15:13:02,6,2,1,First Fit,6,13.366768281432451,1360.0,205.6314494524596,0.0018885135650634766
2025-11-12 15:13:02,6,2,1,Energy-Aware A*,6,6.270396793461199,240.0,8.005159495382642,0.2688417434692383
2025-11-12 15:13:05,6,3,1,A*,6,10.813446377151365,740.0,24.851986192689587,0.14048433303833008
2025-11-12 15:13:05,6,3,1,ABO,6,9.796443173620709,540.0,20.873016348737846,0.57796311378479
2025-11-12 15:13:05,6,3,1,FABO,4,9.037967442525753,440.0,17.680886160708617,0.5117127895355225
2025-11-12 15:13:05,6,3,1,Best Fit,6,41.61114316084593,3780.0,389.2180121847051,0.0028243064880371094
2025-11-12 15:13:05,6,3,1,First Fit,6,25.20761690770232,3150.0,318.13026891543234,0.0026216506958007812
2025-11-12 15:13:05,6,3,1,Energy-Aware A*,6,6.450892438454903,540.0,37.35386199126185,0.9074492454528809
2025-11-12 15:13:06,8,2,1,A*,8,7.027562650170275,320.0,9.62605861470683,0.0614008903503418
2025-11-12 15:13:06,8,2,1,ABO,8,5.028113038503286,320.0,16.109655092003578,0.3778409957885742
2025-11-12 15:13:06,8,2,1,FABO,4,6.5140565192516435,160.0,12.082241319002684,0.294802188873291
2025-11-12 15:13:06,8,2,1,Best Fit,8,23.147458485886176,1720.0,227.6505497583566,0.0035398006439208984
2025-11-12 15:13:06,8,2,1,First Fit,8,14.123805927713347,1440.0,247.0984318964658,0.002552032470703125
2025-11-12 15:13:06,8,2,1,Energy-Aware A*,8,6.7772874560037675,320.0,10.411674149059351,0.3488273620605469
2025-11-12 15:13:09,8,3,1,A*,8,13.397563762899525,1000.0,40.17969001697816,0.18998312950134277
2025-11-12 15:13:09,8,3,1,ABO,8,15.092982604436525,720.0,41.697606842872304,0.8715555667877197
2025-11-12 15:13:09,8,3,1,FABO,6,11.9325287738395,670.0,28.707218046626927,0.7395889759063721
2025-11-12 15:13:09,8,3,1,Best Fit,8,43.99122709673287,4860.0,534.4737743756589,0.003664255142211914
2025-11-12 15:13:09,8,3,1,First Fit,8,27.726548887834383,3730.0,398.244603250061,0.006383657455444336
2025-11-12 15:13:09,8,3,1,Energy-Aware A*,8,6.934523251273204,720.0,49.805149321682464,1.263899803161621
