timestamp,method,num_slices,num_vnfs_per_slice,seed,result_idx,slice,vnf_src,vnf_dst,path_nodes,path_edges,num_hops
2026-02-06 09:12:51,A*,4,2,1,0,,vnf0_0,vnf0_1,1->2,1-2,1
2026-02-06 09:12:51,A*,4,2,1,1,,vnf1_0,vnf1_1,6->5,6-5,1
2026-02-06 09:12:51,A*,4,2,1,2,,vnf2_0,vnf2_1,11->3,11-3,1
2026-02-06 09:12:51,A*,4,2,1,3,,vnf3_0,vnf3_1,1->2,1-2,1
2026-02-06 09:12:51,ABO,4,2,1,0,,vnf0_0,vnf0_1,6->2,6-2,1
2026-02-06 09:12:51,ABO,4,2,1,1,,vnf1_0,vnf1_1,6->5,6-5,1
2026-02-06 09:12:51,ABO,4,2,1,2,,vnf2_0,vnf2_1,6->7,6-7,1
2026-02-06 09:12:51,ABO,4,2,1,3,,vnf3_0,vnf3_1,6->2,6-2,1
2026-02-06 09:12:51,FABO,4,2,1,0,,vnf0_0,vnf0_1,1->2,1-2,1
2026-02-06 09:12:51,FABO,4,2,1,1,,vnf1_0,vnf1_1,3->4,3-4,1
2026-02-06 09:12:51,FABO,4,2,1,2,,vnf2_0,vnf2_1,5->6,5-6,1
2026-02-06 09:12:51,FABO,4,2,1,3,,vnf3_0,vnf3_1,7->9,7-9,1
2026-02-06 09:12:51,Best Fit,4,2,1,0,,vnf0_0,vnf0_1,6->2,6-2,1
2026-02-06 09:12:51,Best Fit,4,2,1,1,,vnf1_0,vnf1_1,6->2,6-2,1
2026-02-06 09:12:51,Best Fit,4,2,1,2,,vnf2_0,vnf2_1,6->2,6-2,1
2026-02-06 09:12:51,Best Fit,4,2,1,3,,vnf3_0,vnf3_1,6->2,6-2,1
2026-02-06 09:12:51,First Fit,4,2,1,0,,ENTRY,vnf0_0,6->2->1,6-2;2-1,2
2026-02-06 09:12:51,First Fit,4,2,1,0,,vnf0_0,vnf0_1,1->2,1-2,1
2026-02-06 09:12:51,First Fit,4,2,1,1,,ENTRY,vnf1_0,6->2->1,6-2;2-1,2
2026-02-06 09:12:51,First Fit,4,2,1,1,,vnf1_0,vnf1_1,1->2,1-2,1
2026-02-06 09:12:51,First Fit,4,2,1,2,,ENTRY,vnf2_0,6->2->1,6-2;2-1,2
2026-02-06 09:12:51,First Fit,4,2,1,2,,vnf2_0,vnf2_1,1->2,1-2,1
2026-02-06 09:12:51,First Fit,4,2,1,3,,ENTRY,vnf3_0,6->2->1,6-2;2-1,2
2026-02-06 09:12:51,First Fit,4,2,1,3,,vnf3_0,vnf3_1,1->2,1-2,1
2026-02-06 09:12:51,Energy-Aware A*,4,2,1,0,,ENTRY,vnf0_0,6->2,6-2,1
2026-02-06 09:12:51,Energy-Aware A*,4,2,1,0,,vnf0_0,vnf0_1,2->6,2-6,1
2026-02-06 09:12:51,Energy-Aware A*,4,2,1,1,,ENTRY,vnf1_0,6->5,6-5,1
2026-02-06 09:12:51,Energy-Aware A*,4,2,1,1,,vnf1_0,vnf1_1,5->6,5-6,1
2026-02-06 09:12:51,Energy-Aware A*,4,2,1,2,,ENTRY,vnf2_0,6->7,6-7,1
2026-02-06 09:12:51,Energy-Aware A*,4,2,1,2,,vnf2_0,vnf2_1,7->6,7-6,1
2026-02-06 09:12:51,Energy-Aware A*,4,2,1,3,,ENTRY,vnf3_0,6->2,6-2,1
2026-02-06 09:12:51,Energy-Aware A*,4,2,1,3,,vnf3_0,vnf3_1,2->6,2-6,1
2026-02-06 09:12:51,MILP_Gurobi,4,2,1,0,,vnf0_0,vnf0_1,1->2,1-2,1
2026-02-06 09:12:51,MILP_Gurobi,4,2,1,0,,vnf1_0,vnf1_1,1->2,1-2,1
2026-02-06 09:12:51,MILP_Gurobi,4,2,1,0,,vnf2_0,vnf2_1,1->2,1-2,1
2026-02-06 09:12:51,MILP_Gurobi,4,2,1,0,,vnf3_0,vnf3_1,1->2,1-2,1
2026-02-06 09:12:56,A*,8,2,1,0,,vnf0_0,vnf0_1,1->2,1-2,1
2026-02-06 09:12:56,A*,8,2,1,1,,vnf1_0,vnf1_1,6->5,6-5,1
2026-02-06 09:12:56,A*,8,2,1,2,,vnf2_0,vnf2_1,11->3,11-3,1
2026-02-06 09:12:56,A*,8,2,1,3,,vnf3_0,vnf3_1,1->2,1-2,1
2026-02-06 09:12:56,A*,8,2,1,4,,vnf4_0,vnf4_1,6->7,6-7,1
2026-02-06 09:12:56,A*,8,2,1,5,,vnf5_0,vnf5_1,11->8,11-8,1
2026-02-06 09:12:56,A*,8,2,1,6,,vnf6_0,vnf6_1,1->3,1-3,1
2026-02-06 09:12:56,A*,8,2,1,7,,vnf7_0,vnf7_1,6->5,6-5,1
2026-02-06 09:12:56,ABO,8,2,1,0,,vnf0_0,vnf0_1,6->2,6-2,1
2026-02-06 09:12:56,ABO,8,2,1,1,,vnf1_0,vnf1_1,6->5,6-5,1
2026-02-06 09:12:56,ABO,8,2,1,2,,vnf2_0,vnf2_1,6->7,6-7,1
2026-02-06 09:12:56,ABO,8,2,1,3,,vnf3_0,vnf3_1,6->2,6-2,1
2026-02-06 09:12:56,ABO,8,2,1,4,,vnf4_0,vnf4_1,6->5,6-5,1
2026-02-06 09:12:56,ABO,8,2,1,5,,vnf5_0,vnf5_1,6->7,6-7,1
2026-02-06 09:12:56,ABO,8,2,1,6,,vnf6_0,vnf6_1,6->2,6-2,1
2026-02-06 09:12:56,ABO,8,2,1,7,,vnf7_0,vnf7_1,6->5,6-5,1
2026-02-06 09:12:56,FABO,8,2,1,0,,vnf0_0,vnf0_1,1->2,1-2,1
2026-02-06 09:12:56,FABO,8,2,1,1,,vnf1_0,vnf1_1,3->4,3-4,1
2026-02-06 09:12:56,FABO,8,2,1,2,,vnf2_0,vnf2_1,5->6,5-6,1
2026-02-06 09:12:56,FABO,8,2,1,3,,vnf3_0,vnf3_1,7->9,7-9,1
2026-02-06 09:12:56,FABO,8,2,1,4,,vnf4_0,vnf4_1,8->11,8-11,1
2026-02-06 09:12:56,FABO,8,2,1,5,,vnf5_0,vnf5_1,10->12,10-12,1
2026-02-06 09:12:56,FABO,8,2,1,6,,vnf6_0,vnf6_1,1->2,1-2,1
2026-02-06 09:12:56,FABO,8,2,1,7,,vnf7_0,vnf7_1,6->5,6-5,1
2026-02-06 09:12:56,Best Fit,8,2,1,0,,vnf0_0,vnf0_1,6->2,6-2,1
2026-02-06 09:12:56,Best Fit,8,2,1,1,,vnf1_0,vnf1_1,6->2,6-2,1
2026-02-06 09:12:56,Best Fit,8,2,1,2,,vnf2_0,vnf2_1,6->2,6-2,1
2026-02-06 09:12:56,Best Fit,8,2,1,3,,vnf3_0,vnf3_1,6->2,6-2,1
2026-02-06 09:12:56,Best Fit,8,2,1,4,,vnf4_0,vnf4_1,6->2,6-2,1
2026-02-06 09:12:56,Best Fit,8,2,1,5,,vnf5_0,vnf5_1,6->2,6-2,1
2026-02-06 09:12:56,Best Fit,8,2,1,6,,vnf6_0,vnf6_1,6->2,6-2,1
2026-02-06 09:12:56,Best Fit,8,2,1,7,,vnf7_0,vnf7_1,6->2,6-2,1
2026-02-06 09:12:56,First Fit,8,2,1,0,,ENTRY,vnf0_0,6->2->1,6-2;2-1,2
2026-02-06 09:12:56,First Fit,8,2,1,0,,vnf0_0,vnf0_1,1->2,1-2,1
