timestamp,method,num_slices,num_vnfs_per_slice,seed,node,cpu_used,cpu_capacity,cpu_utilization,num_hosted_vnfs,num_unknown_cpu_vnfs
2026-02-10 14:41:48,A*,2,2,1,1,1.0,64.0,0.015625,1,0
2026-02-10 14:41:48,A*,2,2,1,2,1.0,16.0,0.0625,1,0
2026-02-10 14:41:48,A*,2,2,1,3,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,A*,2,2,1,4,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,A*,2,2,1,5,1.0,16.0,0.0625,1,0
2026-02-10 14:41:48,A*,2,2,1,6,1.0,64.0,0.015625,1,0
2026-02-10 14:41:48,A*,2,2,1,7,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,A*,2,2,1,8,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,A*,2,2,1,9,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,A*,2,2,1,10,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,A*,2,2,1,11,0.0,64.0,0.0,0,0
2026-02-10 14:41:48,A*,2,2,1,12,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,ABO,2,2,1,1,0.0,64.0,0.0,0,0
2026-02-10 14:41:48,ABO,2,2,1,2,1.0,16.0,0.0625,1,0
2026-02-10 14:41:48,ABO,2,2,1,3,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,ABO,2,2,1,4,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,ABO,2,2,1,5,1.0,16.0,0.0625,1,0
2026-02-10 14:41:48,ABO,2,2,1,6,2.0,64.0,0.03125,2,0
2026-02-10 14:41:48,ABO,2,2,1,7,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,ABO,2,2,1,8,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,ABO,2,2,1,9,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,ABO,2,2,1,10,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,ABO,2,2,1,11,0.0,64.0,0.0,0,0
2026-02-10 14:41:48,ABO,2,2,1,12,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,FABO,2,2,1,1,1.0,64.0,0.015625,1,0
2026-02-10 14:41:48,FABO,2,2,1,2,1.0,16.0,0.0625,1,0
2026-02-10 14:41:48,FABO,2,2,1,3,1.0,16.0,0.0625,1,0
2026-02-10 14:41:48,FABO,2,2,1,4,1.0,16.0,0.0625,1,0
2026-02-10 14:41:48,FABO,2,2,1,5,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,FABO,2,2,1,6,0.0,64.0,0.0,0,0
2026-02-10 14:41:48,FABO,2,2,1,7,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,FABO,2,2,1,8,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,FABO,2,2,1,9,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,FABO,2,2,1,10,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,FABO,2,2,1,11,0.0,64.0,0.0,0,0
2026-02-10 14:41:48,FABO,2,2,1,12,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,Best Fit,2,2,1,1,0.0,64.0,0.0,0,0
2026-02-10 14:41:48,Best Fit,2,2,1,2,2.0,16.0,0.125,2,0
2026-02-10 14:41:48,Best Fit,2,2,1,3,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,Best Fit,2,2,1,4,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,Best Fit,2,2,1,5,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,Best Fit,2,2,1,6,2.0,64.0,0.03125,2,0
2026-02-10 14:41:48,Best Fit,2,2,1,7,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,Best Fit,2,2,1,8,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,Best Fit,2,2,1,9,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,Best Fit,2,2,1,10,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,Best Fit,2,2,1,11,0.0,64.0,0.0,0,0
2026-02-10 14:41:48,Best Fit,2,2,1,12,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,First Fit,2,2,1,1,2.0,64.0,0.03125,2,0
2026-02-10 14:41:48,First Fit,2,2,1,2,2.0,16.0,0.125,2,0
2026-02-10 14:41:48,First Fit,2,2,1,3,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,First Fit,2,2,1,4,0.0,16.0,0.0,0,0
2026-02-10 14:41:48,First Fit,2,2,1,5,0.0,16.0,0.0,0,0
