timestamp,method,num_slices,num_vnfs_per_slice,seed,result_idx,slice,vnf_src,vnf_dst,path_nodes,path_edges,num_hops
2026-04-10 09:24:35,A*,4,2,1,0,,vnf0_0,vnf0_1,3->1,3-1,1
2026-04-10 09:24:35,A*,4,2,1,1,,vnf1_0,vnf1_1,10->11,10-11,1
2026-04-10 09:24:35,A*,4,2,1,2,,vnf2_0,vnf2_1,2->6,2-6,1
2026-04-10 09:24:35,A*,4,2,1,3,,vnf3_0,vnf3_1,5->6,5-6,1
2026-04-10 09:24:35,ABO,4,2,1,0,,ENTRY,vnf0_0,3->11,3-11,1
2026-04-10 09:24:35,ABO,4,2,1,0,,vnf0_0,vnf0_1,11->8,11-8,1
2026-04-10 09:24:35,ABO,4,2,1,1,,vnf1_0,vnf1_1,10->7,10-7,1
2026-04-10 09:24:35,ABO,4,2,1,2,,vnf2_0,vnf2_1,2->6->7,2-6;6-7,2
2026-04-10 09:24:35,ABO,4,2,1,3,,vnf3_0,vnf3_1,5->8,5-8,1
2026-04-10 09:24:35,FABO,4,2,1,0,,vnf0_0,vnf0_1,3->11,3-11,1
2026-04-10 09:24:35,FABO,4,2,1,1,,vnf1_0,vnf1_1,10->7->6,10-7;7-6,2
2026-04-10 09:24:35,FABO,4,2,1,2,,vnf2_0,vnf2_1,2->1,2-1,1
2026-04-10 09:24:35,FABO,4,2,1,3,,vnf3_0,vnf3_1,5->8,5-8,1
2026-04-10 09:24:35,Best Fit,4,2,1,0,,vnf0_0,vnf0_1,3->4,3-4,1
2026-04-10 09:24:35,Best Fit,4,2,1,1,,ENTRY,vnf1_0,10->11->3,10-11;11-3,2
2026-04-10 09:24:35,Best Fit,4,2,1,1,,vnf1_0,vnf1_1,3->4,3-4,1
2026-04-10 09:24:35,Best Fit,4,2,1,2,,ENTRY,vnf2_0,2->4,2-4,1
2026-04-10 09:24:35,Best Fit,4,2,1,2,,vnf2_0,vnf2_1,4->3,4-3,1
2026-04-10 09:24:35,Best Fit,4,2,1,3,,ENTRY,vnf3_0,5->4,5-4,1
2026-04-10 09:24:35,Best Fit,4,2,1,3,,vnf3_0,vnf3_1,4->3,4-3,1
2026-04-10 09:24:35,First Fit,4,2,1,0,,ENTRY,vnf0_0,3->1,3-1,1
2026-04-10 09:24:35,First Fit,4,2,1,0,,vnf0_0,vnf0_1,1->2,1-2,1
2026-04-10 09:24:35,First Fit,4,2,1,1,,ENTRY,vnf1_0,10->11->3->1,10-11;11-3;3-1,3
2026-04-10 09:24:35,First Fit,4,2,1,1,,vnf1_0,vnf1_1,1->2,1-2,1
2026-04-10 09:24:35,First Fit,4,2,1,2,,ENTRY,vnf2_0,2->1,2-1,1
2026-04-10 09:24:35,First Fit,4,2,1,2,,vnf2_0,vnf2_1,1->2,1-2,1
2026-04-10 09:24:35,First Fit,4,2,1,3,,ENTRY,vnf3_0,5->4->2->1,5-4;4-2;2-1,3
2026-04-10 09:24:35,First Fit,4,2,1,3,,vnf3_0,vnf3_1,1->2,1-2,1
2026-04-10 09:24:35,Energy-Aware A*,4,2,1,0,,ENTRY,vnf0_0,3->1,3-1,1
2026-04-10 09:24:35,Energy-Aware A*,4,2,1,0,,vnf0_0,vnf0_1,1->3,1-3,1
2026-04-10 09:24:35,Energy-Aware A*,4,2,1,1,,ENTRY,vnf1_0,10->11->3->1,10-11;11-3;3-1,3
2026-04-10 09:24:35,Energy-Aware A*,4,2,1,1,,vnf1_0,vnf1_1,1->3->11,1-3;3-11,2
2026-04-10 09:24:35,Energy-Aware A*,4,2,1,2,,ENTRY,vnf2_0,2->1->3->11,2-1;1-3;3-11,3
2026-04-10 09:24:35,Energy-Aware A*,4,2,1,2,,vnf2_0,vnf2_1,11->3->1,11-3;3-1,2
2026-04-10 09:24:35,Energy-Aware A*,4,2,1,3,,ENTRY,vnf3_0,5->8->11,5-8;8-11,2
2026-04-10 09:24:35,Energy-Aware A*,4,2,1,3,,vnf3_0,vnf3_1,11->3->1,11-3;3-1,2
2026-04-10 09:24:35,MILP_Gurobi,4,2,1,0,0.0,vnf0_0,vnf0_1,3->11,3-11,1
2026-04-10 09:24:35,MILP_Gurobi,4,2,1,0,1.0,vnf1_0,vnf1_1,11->3,11-3,1
2026-04-10 09:24:35,MILP_Gurobi,4,2,1,0,1.0,ENTRY,vnf1_0,10->11,10-11,1
2026-04-10 09:24:35,MILP_Gurobi,4,2,1,0,2.0,vnf2_0,vnf2_1,3->11,3-11,1
2026-04-10 09:24:35,MILP_Gurobi,4,2,1,0,2.0,ENTRY,vnf2_0,2->4->3,2-4;4-3,2
2026-04-10 09:24:35,MILP_Gurobi,4,2,1,0,3.0,vnf3_0,vnf3_1,3->11,3-11,1
2026-04-10 09:24:35,MILP_Gurobi,4,2,1,0,3.0,ENTRY,vnf3_0,5->4->3,5-4;4-3,2
2026-04-10 09:24:36,A*,4,3,1,0,,vnf0_0,vnf0_1,3->1,3-1,1
2026-04-10 09:24:36,A*,4,3,1,0,,vnf0_1,vnf0_2,1->2,1-2,1
2026-04-10 09:24:36,A*,4,3,1,1,,vnf1_0,vnf1_1,10->11,10-11,1
2026-04-10 09:24:36,A*,4,3,1,1,,vnf1_1,vnf1_2,11->8,11-8,1
2026-04-10 09:24:36,A*,4,3,1,2,,vnf2_0,vnf2_1,2->6,2-6,1
2026-04-10 09:24:36,A*,4,3,1,2,,vnf2_1,vnf2_2,6->5,6-5,1
2026-04-10 09:24:36,A*,4,3,1,3,,vnf3_0,vnf3_1,5->6,5-6,1
2026-04-10 09:24:36,A*,4,3,1,3,,vnf3_1,vnf3_2,6->7,6-7,1
2026-04-10 09:24:36,ABO,4,3,1,0,,ENTRY,vnf0_0,3->11,3-11,1
2026-04-10 09:24:36,ABO,4,3,1,0,,vnf0_0,vnf0_1,11->8,11-8,1
2026-04-10 09:24:36,ABO,4,3,1,0,,vnf0_1,vnf0_2,8->9,8-9,1
2026-04-10 09:24:36,ABO,4,3,1,1,,vnf1_0,vnf1_1,10->7,10-7,1
2026-04-10 09:24:36,ABO,4,3,1,1,,vnf1_1,vnf1_2,7->9,7-9,1
2026-04-10 09:24:36,ABO,4,3,1,2,,vnf2_0,vnf2_1,2->6->7,2-6;6-7,2
2026-04-10 09:24:36,ABO,4,3,1,2,,vnf2_1,vnf2_2,7->10,7-10,1
2026-04-10 09:24:36,ABO,4,3,1,3,,vnf3_0,vnf3_1,5->8,5-8,1
2026-04-10 09:24:36,ABO,4,3,1,3,,vnf3_1,vnf3_2,8->11,8-11,1
2026-04-10 09:24:36,FABO,4,3,1,0,,vnf0_0,vnf0_1,3->4,3-4,1
2026-04-10 09:24:36,FABO,4,3,1,0,,vnf0_1,vnf0_2,4->2,4-2,1
2026-04-10 09:24:36,FABO,4,3,1,1,,vnf1_0,vnf1_1,10->7,10-7,1
2026-04-10 09:24:36,FABO,4,3,1,1,,vnf1_1,vnf1_2,7->9,7-9,1
2026-04-10 09:24:36,FABO,4,3,1,2,,__ENTRY__,vnf2_0,2->6,2-6,1
2026-04-10 09:24:36,FABO,4,3,1,2,,vnf2_0,vnf2_1,6->5,6-5,1
2026-04-10 09:24:36,FABO,4,3,1,2,,vnf2_1,vnf2_2,5->8,5-8,1
2026-04-10 09:24:36,FABO,4,3,1,3,,__ENTRY__,vnf3_0,5->8->11,5-8;8-11,2
2026-04-10 09:24:36,FABO,4,3,1,3,,vnf3_0,vnf3_1,11->3,11-3,1
2026-04-10 09:24:36,FABO,4,3,1,3,,vnf3_1,vnf3_2,3->12,3-12,1
2026-04-10 09:24:36,Best Fit,4,3,1,0,,vnf0_0,vnf0_1,3->4,3-4,1
2026-04-10 09:24:36,Best Fit,4,3,1,0,,vnf0_1,vnf0_2,4->2,4-2,1
2026-04-10 09:24:36,Best Fit,4,3,1,1,,ENTRY,vnf1_0,10->7->6->2,10-7;7-6;6-2,3
2026-04-10 09:24:36,Best Fit,4,3,1,1,,vnf1_0,vnf1_1,2->4,2-4,1
2026-04-10 09:24:36,Best Fit,4,3,1,1,,vnf1_1,vnf1_2,4->3,4-3,1
2026-04-10 09:24:36,Best Fit,4,3,1,2,,vnf2_0,vnf2_1,2->1->3,2-1;1-3,2
2026-04-10 09:24:36,Best Fit,4,3,1,2,,vnf2_1,vnf2_2,3->4,3-4,1
2026-04-10 09:24:36,Best Fit,4,3,1,3,,ENTRY,vnf3_0,5->4,5-4,1
2026-04-10 09:24:36,Best Fit,4,3,1,3,,vnf3_0,vnf3_1,4->2,4-2,1
2026-04-10 09:24:36,Best Fit,4,3,1,3,,vnf3_1,vnf3_2,2->1->3,2-1;1-3,2
2026-04-10 09:24:36,First Fit,4,3,1,0,,ENTRY,vnf0_0,3->1,3-1,1
2026-04-10 09:24:36,First Fit,4,3,1,0,,vnf0_0,vnf0_1,1->2,1-2,1
2026-04-10 09:24:36,First Fit,4,3,1,0,,vnf0_1,vnf0_2,2->1->3,2-1;1-3,2
2026-04-10 09:24:36,First Fit,4,3,1,1,,ENTRY,vnf1_0,10->11->3->1,10-11;11-3;3-1,3
2026-04-10 09:24:36,First Fit,4,3,1,1,,vnf1_0,vnf1_1,1->2,1-2,1
2026-04-10 09:24:36,First Fit,4,3,1,1,,vnf1_1,vnf1_2,2->1->3,2-1;1-3,2
2026-04-10 09:24:36,First Fit,4,3,1,2,,ENTRY,vnf2_0,2->1,2-1,1
2026-04-10 09:24:36,First Fit,4,3,1,2,,vnf2_0,vnf2_1,1->2,1-2,1
2026-04-10 09:24:36,First Fit,4,3,1,2,,vnf2_1,vnf2_2,2->1->3,2-1;1-3,2
2026-04-10 09:24:36,First Fit,4,3,1,3,,ENTRY,vnf3_0,5->4->2->1,5-4;4-2;2-1,3
2026-04-10 09:24:36,First Fit,4,3,1,3,,vnf3_0,vnf3_1,1->2,1-2,1
2026-04-10 09:24:36,First Fit,4,3,1,3,,vnf3_1,vnf3_2,2->1->3,2-1;1-3,2
2026-04-10 09:24:36,Energy-Aware A*,4,3,1,0,,ENTRY,vnf0_0,3->1,3-1,1
2026-04-10 09:24:36,Energy-Aware A*,4,3,1,0,,vnf0_0,vnf0_1,1->3,1-3,1
2026-04-10 09:24:36,Energy-Aware A*,4,3,1,0,,vnf0_1,vnf0_2,3->11,3-11,1
2026-04-10 09:24:36,Energy-Aware A*,4,3,1,1,,ENTRY,vnf1_0,10->11->3->1,10-11;11-3;3-1,3
2026-04-10 09:24:36,Energy-Aware A*,4,3,1,1,,vnf1_0,vnf1_1,1->3->11,1-3;3-11,2
2026-04-10 09:24:36,Energy-Aware A*,4,3,1,1,,vnf1_1,vnf1_2,11->10,11-10,1
2026-04-10 09:24:36,Energy-Aware A*,4,3,1,2,,ENTRY,vnf2_0,2->1,2-1,1
2026-04-10 09:24:36,Energy-Aware A*,4,3,1,2,,vnf2_0,vnf2_1,1->3->11,1-3;3-11,2
2026-04-10 09:24:36,Energy-Aware A*,4,3,1,2,,vnf2_1,vnf2_2,11->3->1->2,11-3;3-1;1-2,3
2026-04-10 09:24:36,Energy-Aware A*,4,3,1,3,,ENTRY,vnf3_0,5->4->2->1,5-4;4-2;2-1,3
2026-04-10 09:24:36,Energy-Aware A*,4,3,1,3,,vnf3_0,vnf3_1,1->3->11,1-3;3-11,2
2026-04-10 09:24:36,Energy-Aware A*,4,3,1,3,,vnf3_1,vnf3_2,11->3->1->2->4,11-3;3-1;1-2;2-4,4
2026-04-10 09:24:36,MILP_Gurobi,4,3,1,0,0.0,vnf0_0,vnf0_1,3->11,3-11,1
2026-04-10 09:24:36,MILP_Gurobi,4,3,1,0,0.0,vnf0_1,vnf0_2,11->10,11-10,1
2026-04-10 09:24:36,MILP_Gurobi,4,3,1,0,1.0,vnf1_0,vnf1_1,10->11,10-11,1
2026-04-10 09:24:36,MILP_Gurobi,4,3,1,0,1.0,vnf1_1,vnf1_2,11->3,11-3,1
2026-04-10 09:24:36,MILP_Gurobi,4,3,1,0,2.0,vnf2_0,vnf2_1,3->11,3-11,1
2026-04-10 09:24:36,MILP_Gurobi,4,3,1,0,2.0,vnf2_1,vnf2_2,11->10,11-10,1
2026-04-10 09:24:36,MILP_Gurobi,4,3,1,0,2.0,ENTRY,vnf2_0,2->4->3,2-4;4-3,2
2026-04-10 09:24:36,MILP_Gurobi,4,3,1,0,3.0,vnf3_0,vnf3_1,3->11,3-11,1
2026-04-10 09:24:36,MILP_Gurobi,4,3,1,0,3.0,vnf3_1,vnf3_2,11->10,11-10,1
2026-04-10 09:24:36,MILP_Gurobi,4,3,1,0,3.0,ENTRY,vnf3_0,5->4->3,5-4;4-3,2
