timestamp,method,num_slices,num_vnfs_per_slice,seed,result_idx,slice,vnf_src,vnf_dst,path_nodes,path_edges,num_hops
2026-04-08 10:38:49,A*,4,2,1,0,0,vnf0_0,vnf0_1,3->1,3-1,1
2026-04-08 10:38:49,A*,4,2,1,1,1,vnf1_0,vnf1_1,10->11,10-11,1
2026-04-08 10:38:49,A*,4,2,1,2,2,vnf2_0,vnf2_1,2->6,2-6,1
2026-04-08 10:38:49,A*,4,2,1,3,3,vnf3_0,vnf3_1,5->6,5-6,1
2026-04-08 10:38:49,ABO,4,2,1,0,0,ENTRY,vnf0_0,3->11,3-11,1
2026-04-08 10:38:49,ABO,4,2,1,0,0,vnf0_0,vnf0_1,11->8,11-8,1
2026-04-08 10:38:49,ABO,4,2,1,1,1,vnf1_0,vnf1_1,10->7,10-7,1
2026-04-08 10:38:49,ABO,4,2,1,2,2,vnf2_0,vnf2_1,2->6->7,2-6;6-7,2
2026-04-08 10:38:49,ABO,4,2,1,3,3,vnf3_0,vnf3_1,5->8,5-8,1
2026-04-08 10:38:49,FABO,4,2,1,0,0,vnf0_0,vnf0_1,3->11,3-11,1
2026-04-08 10:38:49,FABO,4,2,1,1,1,vnf1_0,vnf1_1,10->7->6,10-7;7-6,2
2026-04-08 10:38:49,FABO,4,2,1,2,2,vnf2_0,vnf2_1,2->1,2-1,1
2026-04-08 10:38:49,FABO,4,2,1,3,3,vnf3_0,vnf3_1,5->8,5-8,1
2026-04-08 10:38:49,Best Fit,4,2,1,0,0,vnf0_0,vnf0_1,3->4,3-4,1
2026-04-08 10:38:49,Best Fit,4,2,1,1,1,ENTRY,vnf1_0,10->11->3,10-11;11-3,2
2026-04-08 10:38:49,Best Fit,4,2,1,1,1,vnf1_0,vnf1_1,3->4,3-4,1
2026-04-08 10:38:49,Best Fit,4,2,1,2,2,ENTRY,vnf2_0,2->4,2-4,1
2026-04-08 10:38:49,Best Fit,4,2,1,2,2,vnf2_0,vnf2_1,4->3,4-3,1
2026-04-08 10:38:49,Best Fit,4,2,1,3,3,ENTRY,vnf3_0,5->4,5-4,1
2026-04-08 10:38:49,Best Fit,4,2,1,3,3,vnf3_0,vnf3_1,4->3,4-3,1
2026-04-08 10:38:49,First Fit,4,2,1,0,0,ENTRY,vnf0_0,3->1,3-1,1
2026-04-08 10:38:49,First Fit,4,2,1,0,0,vnf0_0,vnf0_1,1->2,1-2,1
2026-04-08 10:38:49,First Fit,4,2,1,1,1,ENTRY,vnf1_0,10->11->3->1,10-11;11-3;3-1,3
2026-04-08 10:38:49,First Fit,4,2,1,1,1,vnf1_0,vnf1_1,1->2,1-2,1
2026-04-08 10:38:49,First Fit,4,2,1,2,2,ENTRY,vnf2_0,2->1,2-1,1
2026-04-08 10:38:49,First Fit,4,2,1,2,2,vnf2_0,vnf2_1,1->2,1-2,1
2026-04-08 10:38:49,First Fit,4,2,1,3,3,ENTRY,vnf3_0,5->4->2->1,5-4;4-2;2-1,3
2026-04-08 10:38:49,First Fit,4,2,1,3,3,vnf3_0,vnf3_1,1->2,1-2,1
2026-04-08 10:38:49,Energy-Aware A*,4,2,1,0,0,ENTRY,vnf0_0,3->1,3-1,1
2026-04-08 10:38:49,Energy-Aware A*,4,2,1,0,0,vnf0_0,vnf0_1,1->3,1-3,1
