timestamp,method,num_slices,num_vnfs_per_slice,seed,node,cpu_used,cpu_capacity,cpu_utilization,num_hosted_vnfs,num_unknown_cpu_vnfs
2026-02-11 10:15:42,A*,32,6,1,1,18.0,64.0,0.28125,17,0
2026-02-11 10:15:42,A*,32,6,1,2,16.0,16.0,1.0,16,0
2026-02-11 10:15:42,A*,32,6,1,3,16.0,16.0,1.0,8,0
2026-02-11 10:15:42,A*,32,6,1,4,9.0,16.0,0.5625,8,0
2026-02-11 10:15:42,A*,32,6,1,5,16.0,16.0,1.0,13,0
2026-02-11 10:15:42,A*,32,6,1,6,24.0,64.0,0.375,24,0
2026-02-11 10:15:42,A*,32,6,1,7,16.0,16.0,1.0,16,0
2026-02-11 10:15:42,A*,32,6,1,8,16.0,16.0,1.0,16,0
2026-02-11 10:15:42,A*,32,6,1,9,16.0,16.0,1.0,15,0
2026-02-11 10:15:42,A*,32,6,1,10,16.0,16.0,1.0,11,0
2026-02-11 10:15:42,A*,32,6,1,11,25.0,64.0,0.390625,18,0
2026-02-11 10:15:42,A*,32,6,1,12,8.0,16.0,0.5,6,0
2026-02-11 10:15:42,MILP_Gurobi,32,6,1,1,32.0,64.0,0.5,32,0
2026-02-11 10:15:42,MILP_Gurobi,32,6,1,2,16.0,16.0,1.0,16,0
2026-02-11 10:15:42,MILP_Gurobi,32,6,1,3,0.0,16.0,0.0,0,0
2026-02-11 10:15:42,MILP_Gurobi,32,6,1,4,16.0,16.0,1.0,16,0
2026-02-11 10:15:42,MILP_Gurobi,32,6,1,5,16.0,16.0,1.0,16,0
2026-02-11 10:15:42,MILP_Gurobi,32,6,1,6,16.0,64.0,0.25,16,0
2026-02-11 10:15:42,MILP_Gurobi,32,6,1,7,16.0,16.0,1.0,16,0
2026-02-11 10:15:42,MILP_Gurobi,32,6,1,8,16.0,16.0,1.0,16,0
2026-02-11 10:15:42,MILP_Gurobi,32,6,1,9,16.0,16.0,1.0,16,0
2026-02-11 10:15:42,MILP_Gurobi,32,6,1,10,16.0,16.0,1.0,16,0
2026-02-11 10:15:42,MILP_Gurobi,32,6,1,11,64.0,64.0,1.0,32,0
2026-02-11 10:15:42,MILP_Gurobi,32,6,1,12,0.0,16.0,0.0,0,0
