timestamp,method,num_slices,num_vnfs_per_slice,seed,node,hosted_vnfs,num_hosted_vnfs
2026-01-06 08:55:56,A*,2,2,1,6,"vnf0_0,vnf1_0",2
2026-01-06 08:55:56,A*,2,2,1,2,vnf0_1,1
2026-01-06 08:55:56,A*,2,2,1,5,vnf1_1,1
2026-01-06 08:55:56,ABO,2,2,1,2,"vnf0_0,vnf1_0",2
2026-01-06 08:55:56,ABO,2,2,1,1,"vnf0_1,vnf1_1",2
2026-01-06 08:55:56,FABO,2,2,1,2,vnf0_0,1
2026-01-06 08:55:56,FABO,2,2,1,1,vnf0_1,1
2026-01-06 08:55:56,FABO,2,2,1,5,vnf1_0,1
2026-01-06 08:55:56,FABO,2,2,1,4,vnf1_1,1
2026-01-06 08:55:56,Best Fit,2,2,1,6,"vnf0_0,vnf1_0",2
2026-01-06 08:55:56,Best Fit,2,2,1,2,"vnf0_1,vnf1_1",2
2026-01-06 08:55:56,First Fit,2,2,1,1,"vnf0_0,vnf1_0",2
2026-01-06 08:55:56,First Fit,2,2,1,2,"vnf0_1,vnf1_1",2
2026-01-06 08:55:56,Energy-Aware A*,2,2,1,6,"vnf0_0,vnf1_0",2
2026-01-06 08:55:56,Energy-Aware A*,2,2,1,2,vnf0_1,1
2026-01-06 08:55:56,Energy-Aware A*,2,2,1,5,vnf1_1,1
2026-01-06 08:55:56,MILP_Gurobi,2,2,1,1,"vnf0_0,vnf1_0",2
2026-01-06 08:55:56,MILP_Gurobi,2,2,1,6,"vnf0_1,vnf1_1",2
2026-01-06 08:56:00,A*,3,2,1,6,"vnf0_0,vnf1_0,vnf2_0",3
2026-01-06 08:56:00,A*,3,2,1,2,vnf0_1,1
2026-01-06 08:56:00,A*,3,2,1,5,vnf1_1,1
2026-01-06 08:56:00,A*,3,2,1,7,vnf2_1,1
2026-01-06 08:56:00,ABO,3,2,1,2,"vnf0_0,vnf1_0,vnf2_0",3
2026-01-06 08:56:00,ABO,3,2,1,1,"vnf0_1,vnf1_1,vnf2_1",3
2026-01-06 08:56:00,FABO,3,2,1,2,vnf0_0,1
2026-01-06 08:56:00,FABO,3,2,1,1,vnf0_1,1
2026-01-06 08:56:00,FABO,3,2,1,5,vnf1_0,1
2026-01-06 08:56:00,FABO,3,2,1,4,vnf1_1,1
2026-01-06 08:56:00,FABO,3,2,1,7,vnf2_0,1
2026-01-06 08:56:00,FABO,3,2,1,6,vnf2_1,1
2026-01-06 08:56:00,Best Fit,3,2,1,6,"vnf0_0,vnf1_0,vnf2_0",3
2026-01-06 08:56:00,Best Fit,3,2,1,2,"vnf0_1,vnf1_1,vnf2_1",3
2026-01-06 08:56:00,First Fit,3,2,1,1,"vnf0_0,vnf1_0,vnf2_0",3
2026-01-06 08:56:00,First Fit,3,2,1,2,"vnf0_1,vnf1_1,vnf2_1",3
2026-01-06 08:56:00,Energy-Aware A*,3,2,1,6,"vnf0_0,vnf1_0,vnf2_0",3
2026-01-06 08:56:00,Energy-Aware A*,3,2,1,2,vnf0_1,1
2026-01-06 08:56:00,Energy-Aware A*,3,2,1,5,vnf1_1,1
2026-01-06 08:56:00,Energy-Aware A*,3,2,1,7,vnf2_1,1
2026-01-06 08:56:00,MILP_Gurobi,3,2,1,1,"vnf0_0,vnf1_0,vnf2_0",3
2026-01-06 08:56:00,MILP_Gurobi,3,2,1,6,"vnf0_1,vnf1_1,vnf2_1",3
2026-01-06 08:56:06,A*,4,2,1,6,"vnf0_0,vnf1_0,vnf2_0,vnf3_0",4
2026-01-06 08:56:06,A*,4,2,1,2,"vnf0_1,vnf3_1",2
2026-01-06 08:56:06,A*,4,2,1,5,vnf1_1,1
2026-01-06 08:56:06,A*,4,2,1,7,vnf2_1,1
2026-01-06 08:56:06,ABO,4,2,1,2,"vnf0_0,vnf1_0,vnf2_0,vnf3_0",4
2026-01-06 08:56:06,ABO,4,2,1,1,"vnf0_1,vnf1_1,vnf2_1,vnf3_1",4
2026-01-06 08:56:06,FABO,4,2,1,2,"vnf0_0,vnf3_0",2
2026-01-06 08:56:06,FABO,4,2,1,1,"vnf0_1,vnf3_1",2
2026-01-06 08:56:06,FABO,4,2,1,5,vnf1_0,1
2026-01-06 08:56:06,FABO,4,2,1,4,vnf1_1,1
2026-01-06 08:56:06,FABO,4,2,1,7,vnf2_0,1
2026-01-06 08:56:06,FABO,4,2,1,6,vnf2_1,1
2026-01-06 08:56:06,Best Fit,4,2,1,6,"vnf0_0,vnf1_0,vnf2_0,vnf3_0",4
2026-01-06 08:56:06,Best Fit,4,2,1,2,"vnf0_1,vnf1_1,vnf2_1,vnf3_1",4
2026-01-06 08:56:06,First Fit,4,2,1,1,"vnf0_0,vnf1_0,vnf2_0,vnf3_0",4
2026-01-06 08:56:06,First Fit,4,2,1,2,"vnf0_1,vnf1_1,vnf2_1,vnf3_1",4
2026-01-06 08:56:06,Energy-Aware A*,4,2,1,6,"vnf0_0,vnf1_0,vnf2_0,vnf3_0",4
2026-01-06 08:56:06,Energy-Aware A*,4,2,1,2,"vnf0_1,vnf3_1",2
2026-01-06 08:56:06,Energy-Aware A*,4,2,1,5,vnf1_1,1
2026-01-06 08:56:06,Energy-Aware A*,4,2,1,7,vnf2_1,1
2026-01-06 08:56:06,MILP_Gurobi,4,2,1,1,"vnf0_0,vnf1_0,vnf2_0,vnf3_0",4
2026-01-06 08:56:06,MILP_Gurobi,4,2,1,6,"vnf0_1,vnf1_1,vnf2_1,vnf3_1",4
